Country,Year,Indice de criminalité,Latitude,Longitude
Albanie,2011-01-01T00:00:00,2.9369958721237404,41.1422845912,20.0683841514
Albanie,2010-01-01T00:00:00,2.7019765822109347,41.1422845912,20.0683841514
Albanie,2009-01-01T00:00:00,2.4744460265154373,41.1422845912,20.0683841514
Albanie,2008-01-01T00:00:00,2.3610861149903233,41.1422845912,20.0683841514
Allemagne,2022-01-01T00:00:00,30.117981443472658,51.1065619193,10.3936466271
Allemagne,2021-01-01T00:00:00,27.835948783572213,51.1065619193,10.3936466271
Allemagne,2020-01-01T00:00:00,29.331859079216343,51.1065619193,10.3936466271
Allemagne,2019-01-01T00:00:00,30.852830948130695,51.1065619193,10.3936466271
Allemagne,2018-01-01T00:00:00,31.886321649649098,51.1065619193,10.3936466271
Allemagne,2017-01-01T00:00:00,34.030285720204276,51.1065619193,10.3936466271
Allemagne,2016-01-01T00:00:00,37.37459969533609,51.1065619193,10.3936466271
Allemagne,2015-01-01T00:00:00,32.82928865830509,51.1065619193,10.3936466271
Allemagne,2014-01-01T00:00:00,32.280650481537585,51.1065619193,10.3936466271
Allemagne,2013-01-01T00:00:00,31.93602494615843,51.1065619193,10.3936466271
Allemagne,2012-01-01T00:00:00,31.87241227117399,51.1065619193,10.3936466271
Allemagne,2011-01-01T00:00:00,31.835552507530718,51.1065619193,10.3936466271
Allemagne,2010-01-01T00:00:00,30.171584834761532,51.1065619193,10.3936466271
Allemagne,2009-01-01T00:00:00,31.816279978992206,51.1065619193,10.3936466271
Allemagne,2008-01-01T00:00:00,48.903671083167524,51.1065619193,10.3936466271
Autriche,2022-01-01T00:00:00,29.063841390519745,47.5929026313,14.1401917728
Autriche,2021-01-01T00:00:00,23.763160760602172,47.5929026313,14.1401917728
Autriche,2020-01-01T00:00:00,26.037559609157295,47.5929026313,14.1401917728
Autriche,2019-01-01T00:00:00,30.48355715502377,47.5929026313,14.1401917728
Autriche,2018-01-01T00:00:00,30.46696213796643,47.5929026313,14.1401917728
Autriche,2017-01-01T00:00:00,33.64820297931756,47.5929026313,14.1401917728
Autriche,2016-01-01T00:00:00,38.4261669226066,47.5929026313,14.1401917728
Autriche,2015-01-01T00:00:00,34.55790315637445,47.5929026313,14.1401917728
Autriche,2014-01-01T00:00:00,37.17821615968781,47.5929026313,14.1401917728
Autriche,2013-01-01T00:00:00,38.8606030340148,47.5929026313,14.1401917728
Autriche,2012-01-01T00:00:00,36.853099907558985,47.5929026313,14.1401917728
Autriche,2011-01-01T00:00:00,36.67938691995866,47.5929026313,14.1401917728
Autriche,2010-01-01T00:00:00,37.79805390416573,47.5929026313,14.1401917728
Autriche,2009-01-01T00:00:00,44.89313306013102,47.5929026313,14.1401917728
Autriche,2008-01-01T00:00:00,44.613042762385916,47.5929026313,14.1401917728
Belgique,2022-01-01T00:00:00,50.28431412611667,50.6428512328,4.6639886769
Belgique,2021-01-01T00:00:00,46.16292691011875,50.6428512328,4.6639886769
Belgique,2020-01-01T00:00:00,44.487569046862475,50.6428512328,4.6639886769
Belgique,2019-01-01T00:00:00,55.99244002112456,50.6428512328,4.6639886769
Belgique,2018-01-01T00:00:00,55.43154368362503,50.6428512328,4.6639886769
Belgique,2017-01-01T00:00:00,56.06680641266608,50.6428512328,4.6639886769
Belgique,2016-01-01T00:00:00,57.721540136144135,50.6428512328,4.6639886769
Belgique,2015-01-01T00:00:00,58.083043385476586,50.6428512328,4.6639886769
Belgique,2014-01-01T00:00:00,57.510882059966484,50.6428512328,4.6639886769
Belgique,2013-01-01T00:00:00,60.81117421879716,50.6428512328,4.6639886769
Belgique,2012-01-01T00:00:00,64.03184612853168,50.6428512328,4.6639886769
Belgique,2011-01-01T00:00:00,65.22925873992594,50.6428512328,4.6639886769
Belgique,2010-01-01T00:00:00,62.442751281514006,50.6428512328,4.6639886769
Belgique,2009-01-01T00:00:00,66.51560376924155,50.6428512328,4.6639886769
Belgique,2008-01-01T00:00:00,65.3735419133963,50.6428512328,4.6639886769
Bosnie-Herzégovine,2022-01-01T00:00:00,3.7626954403980934,44.1681150713,17.7865309991
Bosnie-Herzégovine,2021-01-01T00:00:00,4.05336937267216,44.1681150713,17.7865309991
Bosnie-Herzégovine,2020-01-01T00:00:00,4.4815093315672225,44.1681150713,17.7865309991
Bosnie-Herzégovine,2019-01-01T00:00:00,4.276811164436478,44.1681150713,17.7865309991
Bosnie-Herzégovine,2018-01-01T00:00:00,4.0051767871034665,44.1681150713,17.7865309991
Bosnie-Herzégovine,2017-01-01T00:00:00,4.507272719916277,44.1681150713,17.7865309991
Bosnie-Herzégovine,2016-01-01T00:00:00,5.491231448813561,44.1681150713,17.7865309991
Bosnie-Herzégovine,2015-01-01T00:00:00,6.352948646683093,44.1681150713,17.7865309991
Bosnie-Herzégovine,2014-01-01T00:00:00,6.674879846245814,44.1681150713,17.7865309991
Bosnie-Herzégovine,2013-01-01T00:00:00,7.373611087102493,44.1681150713,17.7865309991
Bosnie-Herzégovine,2012-01-01T00:00:00,7.4699685243601,44.1681150713,17.7865309991
Bosnie-Herzégovine,2011-01-01T00:00:00,7.783032225515013,44.1681150713,17.7865309991
Bosnie-Herzégovine,2010-01-01T00:00:00,4.947338244587247,44.1681150713,17.7865309991
Bosnie-Herzégovine,2009-01-01T00:00:00,7.795964993559109,44.1681150713,17.7865309991
Bosnie-Herzégovine,2008-01-01T00:00:00,4.848337307190882,44.1681150713,17.7865309991
Bulgarie,2022-01-01T00:00:00,8.239520750497297,42.7613767152,25.2315070042
Bulgarie,2021-01-01T00:00:00,6.873791387575993,42.7613767152,25.2315070042
Bulgarie,2020-01-01T00:00:00,7.676735874128315,42.7613767152,25.2315070042
Bulgarie,2019-01-01T00:00:00,8.95765317120364,42.7613767152,25.2315070042
Bulgarie,2018-01-01T00:00:00,9.989960945418638,42.7613767152,25.2315070042
Bulgarie,2017-01-01T00:00:00,9.37339642201502,42.7613767152,25.2315070042
Bulgarie,2016-01-01T00:00:00,8.450884748292113,42.7613767152,25.2315070042
Bulgarie,2015-01-01T00:00:00,10.419633974904654,42.7613767152,25.2315070042
Bulgarie,2014-01-01T00:00:00,11.561295312064445,42.7613767152,25.2315070042
Bulgarie,2013-01-01T00:00:00,12.691804653731396,42.7613767152,25.2315070042
Bulgarie,2012-01-01T00:00:00,12.373519047854671,42.7613767152,25.2315070042
Bulgarie,2011-01-01T00:00:00,13.35941205050638,42.7613767152,25.2315070042
Bulgarie,2010-01-01T00:00:00,15.109798922487268,42.7613767152,25.2315070042
Bulgarie,2009-01-01T00:00:00,14.151785394105005,42.7613767152,25.2315070042
Bulgarie,2008-01-01T00:00:00,12.878279551520333,42.7613767152,25.2315070042
Chypre,2022-01-01T00:00:00,2.7640757536761633,35.0458815895,33.2217623859
Chypre,2021-01-01T00:00:00,2.7108612789646482,35.0458815895,33.2217623859
Chypre,2020-01-01T00:00:00,2.4730421906026945,35.0458815895,33.2217623859
Chypre,2019-01-01T00:00:00,2.655127010315527,35.0458815895,33.2217623859
Chypre,2018-01-01T00:00:00,2.8436664187765825,35.0458815895,33.2217623859
Chypre,2017-01-01T00:00:00,5.387320433994459,35.0458815895,33.2217623859
Chypre,2016-01-01T00:00:00,5.654864797791472,35.0458815895,33.2217623859
Chypre,2015-01-01T00:00:00,6.007751878574963,35.0458815895,33.2217623859
Chypre,2014-01-01T00:00:00,7.1083681264859475,35.0458815895,33.2217623859
Chypre,2013-01-01T00:00:00,8.182710275640275,35.0458815895,33.2217623859
Chypre,2012-01-01T00:00:00,9.682449675726879,35.0458815895,33.2217623859
Chypre,2011-01-01T00:00:00,10.369228540590084,35.0458815895,33.2217623859
Chypre,2010-01-01T00:00:00,7.753922512070162,35.0458815895,33.2217623859
Chypre,2009-01-01T00:00:00,8.15577321512081,35.0458815895,33.2217623859
Chypre,2008-01-01T00:00:00,8.675980931785322,35.0458815895,33.2217623859
Croatie,2022-01-01T00:00:00,9.446334314478097,45.0511621486,16.4117801486
Croatie,2021-01-01T00:00:00,9.561994566184108,45.0511621486,16.4117801486
Croatie,2020-01-01T00:00:00,9.186477922227747,45.0511621486,16.4117801486
Croatie,2019-01-01T00:00:00,11.209182656508412,45.0511621486,16.4117801486
Croatie,2018-01-01T00:00:00,10.478326598221066,45.0511621486,16.4117801486
Croatie,2017-01-01T00:00:00,10.966484520023789,45.0511621486,16.4117801486
Croatie,2016-01-01T00:00:00,11.310626298456746,45.0511621486,16.4117801486
Croatie,2015-01-01T00:00:00,11.065960921039581,45.0511621486,16.4117801486
Croatie,2014-01-01T00:00:00,10.676127594388054,45.0511621486,16.4117801486
Croatie,2013-01-01T00:00:00,12.563956057161452,45.0511621486,16.4117801486
Croatie,2012-01-01T00:00:00,13.279628132088206,45.0511621486,16.4117801486
Croatie,2011-01-01T00:00:00,12.577681722957838,45.0511621486,16.4117801486
Croatie,2010-01-01T00:00:00,11.622463704938806,45.0511621486,16.4117801486
Croatie,2009-01-01T00:00:00,11.237674059744203,45.0511621486,16.4117801486
Croatie,2008-01-01T00:00:00,11.696753276746957,45.0511621486,16.4117801486
Danemark,2022-01-01T00:00:00,50.652845139045674,55.963397907,10.0462968075
Danemark,2021-01-01T00:00:00,45.79972695942531,55.963397907,10.0462968075
Danemark,2020-01-01T00:00:00,51.28161568809002,55.963397907,10.0462968075
Danemark,2019-01-01T00:00:00,59.30343814087203,55.963397907,10.0462968075
Danemark,2018-01-01T00:00:00,64.4727261765197,55.963397907,10.0462968075
Danemark,2017-01-01T00:00:00,69.94872132469007,55.963397907,10.0462968075
Danemark,2016-01-01T00:00:00,72.65054586449233,55.963397907,10.0462968075
Danemark,2015-01-01T00:00:00,68.69367456776583,55.963397907,10.0462968075
Danemark,2014-01-01T00:00:00,76.24344793084296,55.963397907,10.0462968075
Danemark,2013-01-01T00:00:00,83.42436815909059,55.963397907,10.0462968075
Danemark,2012-01-01T00:00:00,86.84496022608513,55.963397907,10.0462968075
Danemark,2011-01-01T00:00:00,92.93053347611348,55.963397907,10.0462968075
Danemark,2010-01-01T00:00:00,94.55023325679541,55.963397907,10.0462968075
Danemark,2009-01-01T00:00:00,100.0,55.963397907,10.0462968075
Danemark,2008-01-01T00:00:00,94.58328039245907,55.963397907,10.0462968075
Espagne,2022-01-01T00:00:00,20.2665580314256,40.2279885804,-3.64846086641
Espagne,2021-01-01T00:00:00,16.690563059165143,40.2279885804,-3.64846086641
Espagne,2020-01-01T00:00:00,15.56742969268183,40.2279885804,-3.64846086641
Espagne,2019-01-01T00:00:00,19.65459225743453,40.2279885804,-3.64846086641
Espagne,2018-01-01T00:00:00,19.42914943781181,40.2279885804,-3.64846086641
Espagne,2017-01-01T00:00:00,18.532188922343114,40.2279885804,-3.64846086641
Espagne,2016-01-01T00:00:00,18.80669450078329,40.2279885804,-3.64846086641
Espagne,2015-01-01T00:00:00,18.112362162524075,40.2279885804,-3.64846086641
Espagne,2014-01-01T00:00:00,17.436180130750092,40.2279885804,-3.64846086641
Espagne,2013-01-01T00:00:00,18.70848595568831,40.2279885804,-3.64846086641
Espagne,2012-01-01T00:00:00,19.19309491618901,40.2279885804,-3.64846086641
Espagne,2011-01-01T00:00:00,17.39235813584092,40.2279885804,-3.64846086641
Espagne,2010-01-01T00:00:00,17.956901142178843,40.2279885804,-3.64846086641
Espagne,2009-01-01T00:00:00,20.418755347897754,40.2279885804,-3.64846086641
Espagne,2008-01-01T00:00:00,20.858828328579047,40.2279885804,-3.64846086641
Estonie,2022-01-01T00:00:00,9.02831997212726,58.6741361414,25.5276159945
Estonie,2021-01-01T00:00:00,9.314691457537426,58.6741361414,25.5276159945
Estonie,2020-01-01T00:00:00,8.277447852040092,58.6741361414,25.5276159945
Estonie,2019-01-01T00:00:00,8.651513364322945,58.6741361414,25.5276159945
Estonie,2018-01-01T00:00:00,9.210834039060174,58.6741361414,25.5276159945
Estonie,2017-01-01T00:00:00,9.45160999943126,58.6741361414,25.5276159945
Estonie,2016-01-01T00:00:00,10.916361108952351,58.6741361414,25.5276159945
